Name;Density (g/cc);E-Modul (GPa);Class
DSM Arnitel EM550 Polyether Ester Elastomer (European and Asian Grade);1.21;0.200;Thermoplastic
DSM Arnitel EM630 Polyether Ester Elastomer (European Grade);1.23;0.310;Thermoplastic
DSM Arnitel EM630-H Polyether Ester Elastomer (European Grade);1.23;0.310;Thermoplastic
DSM Arnitel EM740 Polyether Ester Elastomer (European Grade);1.27;0.900;Thermoplastic
DSM Arnitel PB582-H Polyether Ester Elastomer (European and Asian Grade);1.23;0.300;Thermoplastic
DSM Arnitel PL380 Polyether Ester Elastomer (European and Asian Grade);1.16;0.0600;Thermoplastic
DSM Arnitel PL381 Polyether Ester Elastomer (European and Asian Grade);1.16;0.0600;Thermoplastic
DSM Arnitel PL420-H Polyether Ester Elastomer (European and Asian Grade);1.18;0.100;Thermoplastic
DSM Arnitel PL461 Polyether Ester Elastomer (European and Asian Grade);1.21;0.165;Thermoplastic
DSM Arnitel PL581 Polyether Ester Elastomer (European and Asian Grade);1.23;0.300;Thermoplastic
DSM Arnitel PL650 Polyether Ester Elastomer (European and Asian Grade);1.26;0.570;Thermoplastic
DSM Arnitel PM381 Polyether Ester Elastomer (European Grade);1.16;0.0600;Thermoplastic
DSM Arnitel PM460 Polyether Ester Elastomer (European and Asian Grade);1.21;0.200;Thermoplastic
DSM Arnitel PM471 Polyether Ester Elastomer (European and Asian Grade);1.20;0.175;Thermoplastic
DSM Arnitel PM581 Polyether Ester Elastomer (European and Asian Grade);1.23;0.300;Thermoplastic
DSM Arnitel PM650 Polyether Ester Elastomer (European and Asian Grade);1.26;0.520;Thermoplastic
DSM Arnitel UM551 Polyether Ester Elastomer (European Grade);1.26;0.200;Thermoplastic
DSM Arnitel UM551-V Polyether Ester Elastomer (European Grade);1.28;0.250;Thermoplastic
DSM Arnitel UM552 Polyether Ester Elastomer (European Grade);1.26;0.250;Thermoplastic
DuPont Performance Polymers Hytrel 6356BKB High Performance Polyester Elastomer;1.22;0.280;Thermoplastic
DuPont Performance Polymers Hytrel 3046 NC010 TPC-ET;1.07;0.0240;Thermoplastic
DuPont Performance Polymers Hytrel 3078 TPC-ET;1.07;0.0230;Thermoplastic
DuPont Performance Polymers Hytrel 4053FG NC010 TPC-ET;1.16;0.0560;Thermoplastic
DuPont Performance Polymers Hytrel 4053FGF NC010 TPC-ET;1.15;0.0550;Thermoplastic
DuPont Performance Polymers Hytrel 4056 TPC-ET;1.16;0.0600;Thermoplastic
DuPont Performance Polymers Hytrel 4068 TPC-ET;1.11;0.0450;Thermoplastic
DuPont Performance Polymers Hytrel 4068FG TPC-ET;1.11;0.0450;Thermoplastic
DuPont Performance Polymers Hytrel 4069 TPC-ET;1.11;0.0450;Thermoplastic
DuPont Performance Polymers Hytrel 4556 TPC-ET;1.14;0.0850;Thermoplastic
DuPont Performance Polymers Hytrel 5526 TPC-ET;1.19;0.190;Thermoplastic
DuPont Performance Polymers Hytrel 5553FG NC010 TPC-ET;1.20;0.170;Thermoplastic
DuPont Performance Polymers Hytrel 5555HS TPC-ET;1.19;0.190;Thermoplastic
DuPont Performance Polymers Hytrel 5556 TPC-ET;1.19;0.180;Thermoplastic
DuPont Performance Polymers Hytrel 6356 TPC-ET;1.22;0.280;Thermoplastic
DuPont Performance Polymers Hytrel 6359FG NC010 TPC-ET;1.22;0.260;Thermoplastic
DuPont Performance Polymers Hytrel 7246 TPC-ET;1.26;0.550;Thermoplastic
DuPont Performance Polymers Hytrel 7246HS BK320 TPC-ET;1.25;0.510;Thermoplastic
DuPont Performance Polymers Hytrel 7246HS NC010 TPC-ET;1.25;0.480;Thermoplastic
DuPont Performance Polymers Hytrel 8238 TPC-ET;1.28;1.20;Thermoplastic
DuPont Performance Polymers Hytrel DYM250S BK472 TPC-ET+PBT;1.16;0.295;Thermoplastic
DuPont Performance Polymers Hytrel DYM350BK TPC-ET+PBT;1.18;0.370;Thermoplastic
DuPont Performance Polymers Hytrel G3548 NC010 TPC-ET;1.15;0.0250;Thermoplastic
DuPont Performance Polymers Hytrel G4074 TPC-ET;1.18;0.0550;Thermoplastic
DuPont Performance Polymers Hytrel G4078 NC010 TPC-ET;1.18;0.0550;Thermoplastic
DuPont Performance Polymers Hytrel G4078LS NC010 TPC-ET;1.18;0.0540;Thermoplastic
DuPont Performance Polymers Hytrel G4774 TPC-ET;1.19;0.110;Thermoplastic
DuPont Performance Polymers Hytrel G5544 TPC-ET;1.22;0.200;Thermoplastic
DuPont Performance Polymers Hytrel HTR237BG BK320 TPC-ET;1.15;0.0900;Thermoplastic
DuPont Performance Polymers Hytrel HTR4275 BK316 TPC-ET;1.17;0.160;Thermoplastic
DuPont Performance Polymers Hytrel HTR6108 TPC-ET;1.25;0.190;Thermoplastic
DuPont Performance Polymers Hytrel HTR8068 TPC-ET-FR(17);1.43;0.140;Thermoplastic
DuPont Performance Polymers Hytrel HTR8163HVBK TPC-ET;1.23;0.340;Thermoplastic
DuPont Performance Polymers Hytrel HTR8206 TPC-ET;1.19;0.0800;Thermoplastic
DuPont Performance Polymers Hytrel HTR8223 BK320 TPC-ET;1.13;0.0700 - 0.0750;Thermoplastic
DuPont Performance Polymers Hytrel HTR8241 TPC-ET;1.24;0.360;Thermoplastic
DuPont Performance Polymers Hytrel HTR8341C BK320 TPC-ET;1.14;0.0800;Thermoplastic
DuPont Performance Polymers Hytrel HTR8351 NC021 TPC-ET;1.15;0.0170;Thermoplastic
DuPont Performance Polymers Hytrel HTR8441 BK316 TPC-ET;1.19;0.190;Thermoplastic
DuPont Performance Polymers Hytrel HTR8685 BK022A TPC-ET;1.15;0.100;Thermoplastic
DuPont Performance Polymers Hytrel HTR8724 BK320 TPC-ET;1.16;0.110;Thermoplastic
DuPont Performance Polymers Hytrel HTR8745 BK320 TPC-ET;1.14;0.0800;Thermoplastic
DuPont Performance Polymers Hytrel HTR8797 BK320 TPC-ET;1.19;0.180;Thermoplastic
DuPont Performance Polymers Hytrel HTR8808 BK316 TPC-ET-I;0.980 - 1.16;0.270;Thermoplastic
DuPont Performance Polymers Hytrel HTR8813 BK320 Polyester Elastomer;1.23;0.450;Thermoplastic
DuPont Performance Polymers Hytrel RS 40F3 NC010 TPC-ET;1.11;0.0450;Thermoplastic
DuPont Performance Polymers Hytrel RS 40F5 NC010 TPC-ET;1.11;0.0450;Thermoplastic
DuPont Performance Polymers Hytrel SC956 NC010 TPC-ET;1.19;0.180;Thermoplastic
DuPont Performance Polymers Hytrel SC969 NC010 TPC-ET;1.22;0.260;Thermoplastic
DuPont Performance Polymers Hytrel SC976 NC010 TPC-ET;1.26;0.550;Thermoplastic
DuPont Performance Polymers Hytrel SC988 NC010 TPC-ET;1.28;1.20;Thermoplastic
Dow AFFINITY™ SE 1400 Polyolefin Plastomer;0.895;0.172;Thermoplastic
Dow AFFINITY™ SM 1300 Polyolefin Plastomer;0.902;0.0950;Thermoplastic
Dow AFFINITY™ SM 1350 Polyolefin Plastomer;0.913;0.178;Thermoplastic
Dow AFFINITY™ SM 8250 Polyolefin Plastomer;0.885;0.0372;Thermoplastic
Dow AFFINITY™ VP 8770 Polyolefin Plastomer;0.885;0.0221;Thermoplastic
Eastman Neostar FN005 Elastomer;1.13;0.170;Thermoplastic
Eastman Neostar FN006 Elastomer;1.13;0.170;Thermoplastic
Eastman Neostar FN007 Elastomer;1.13;0.170;Thermoplastic
Ecomass Ecomass 5033ZC87 SS Powder filled Styrene Isoprene Styrene (SIS);3.90;0.662;Thermoplastic
Ecomass Ecomass 5033ZS87 SS/Tungsten Powder filled Styrene Isoprene Styrene (SIS);4.50;0.683;Thermoplastic
Ecomass Ecomass 5033ZS91 SS/Tungsten Powder filled Styrene Isoprene Styrene (SIS);6.00;0.669;Thermoplastic
Encom Polymers EnLast 5A TPE;0.920;0.00100;Thermoplastic
LyondellBasell Hifax TYC007P BLK Thermoplastic Olefinic Elastomer, mineral Filled;1.05;2.00;Thermoplastic
LyondellBasell Hostacom TRC104NB NATRL Thermoplastic Olefinic Elastomer;1.04;2.10;Thermoplastic
Green Dot Terratek Flex GDH-B1 Compostable Bioplastic Elastomer;1.23;0.00440;Thermoplastic
Gromax 1140LH TPE;1.15;0.115;Thermoplastic
Gromax 1155LL TPE;1.19;0.421;Thermoplastic
Gromax 1163LL TPE;1.23;0.511;Thermoplastic
Gromax 1172LL TPE;1.28;0.854;Thermoplastic
Avient OnFlex™ BIO 5170D-E0010 Thermoplastic Elastomer (TPE);1.34;1.20;Thermoplastic
Avient OnFlex™ BIO 5180D-E0014 Thermoplastic Elastomer (TPE);1.45;2.50;Thermoplastic
Celanese Riteflex 640 Thermoplastic Polyester Elastomer (TPE);1.15;0.0920;Thermoplastic
Celanese Riteflex 655 Thermoplastic Polyester Elastomer (TPE);1.19;0.240;Thermoplastic
Celanese Riteflex 635 Thermoplastic Polyester Elastomer (TPE);1.14;0.0579 - 0.0600;Thermoplastic
Celanese Riteflex 647 Thermoplastic Polyester Elastomer (TPE);1.17;0.125 - 0.151;Thermoplastic
Röhm Plexiglas 99530 Crystal Clear Elastomer Based Film;1.15;2.00;Thermoplastic
Röhm Plexiglas 99845 Crystal Clear Elastomer Based Film;1.13;1.00;Thermoplastic
Evonik Vestamid E47-S3 Heat & Light Stabilized Nylon 12/PEBA Elastomer;1.02;0.120;Thermoplastic
Evonik Vestamid E55-S3 Heat & Light Stabilized Nylon 12/PEBA Elastomer;1.03;0.230;Thermoplastic
Evonik Vestamid E62-S3 Heat & Light Stabilized Nylon 12/PEBA Elastomer;1.03;0.370;Thermoplastic
Evonik Vestamid E62-S3 Heat & Light Stabilized Nylon 12/PEBA Elastomer for Fiber Optic Jacketing;1.01;0.360;Thermoplastic
Evonik Vestamid EX9200 Heat & Light Stabilized Nylon 12/PEBA Elastomer;1.01;0.700;Thermoplastic
KKPC KOSYN KTR 101 Thermoplastic Elastomer (TPE);0.940;0.0220;Thermoplastic
KKPC KOSYN KTR 201 Thermoplastic Elastomer (TPE);0.940;0.0210;Thermoplastic
KKPC KOSYN KTR 301 Thermoplastic Elastomer (TPE);0.940;0.0220;Thermoplastic
KKPC KOSYN KTR 302 Thermoplastic Elastomer (TPE);0.940;0.0180;Thermoplastic
KKPC KOSYN KTR 401 Thermoplastic Elastomer (TPE);0.940;0.0280;Thermoplastic
KKPC KOSYN KTR 601 Thermoplastic Elastomer (TPE);0.950;0.0450;Thermoplastic
KKPC KOSYN KTR 602 Thermoplastic Elastomer (TPE);0.950;0.0680;Thermoplastic
Lubrizol Advanced Materials Stat-Rite S-403 Olefin Block Copolymer;1.06;1.86;Thermoplastic
Lubrizol ESTALOC 59010 Polyester-Type, Reinforced Engineering Thermoplastic Polyurethane;1.44;0.621;Thermoplastic
Lubrizol ESTALOC 59300 Polyester-Type, Reinforced Engineering Thermoplastic Polyurethane;1.45;3.65;Thermoplastic
Lubrizol ESTALOC 59600 Polyester-Type, Reinforced Engineering Thermoplastic Polyurethane;1.66;5.50;Thermoplastic
Lubrizol ESTALOC 60155 Polyester-Type, Reinforced Engineering Thermoplastic Polyurethane;1.32;0.552;Thermoplastic
Lubrizol ESTALOC 59003 Ester-Type, Reinforced Engineering Thermoplastic;1.28;0.658;Thermoplastic
Lubrizol ESTALOC 59200 Ester-Type, Reinforced Engineering Thermoplastic;1.44;2.88;Thermoplastic
Lubrizol ESTALOC 60204 Polyester-Type, Reinforced Engineering Thermoplastic Polyurethane;1.31;1.90;Thermoplastic
Lubrizol ESTALOC T514 Ester-Type, Reinforced Engineering Thermoplastic;1.35;2.37;Thermoplastic
Lubrizol ESTALOC T5160 Ether-Type, Reinforced Engineering Thermoplastic;1.41;3.35;Thermoplastic
Lubrizol ESTANE GP52DB Ester Based Thermoplastic Polyurethane;1.23;0.870;Thermoplastic
Lubrizol ESTANE GP60DB Ester Based Thermoplastic Polyurethane;1.23;0.139;Thermoplastic
Lubrizol ESTANE GP65DE Ester Based Thermoplastic Polyurethane;1.26;0.249;Thermoplastic
Lubrizol ESTANE GP72DB Ester Based Thermoplastic Polyurethane;1.24;0.283;Thermoplastic
Lubrizol ESTANE GP75AE Ester Based Thermoplastic Polyurethane;1.22;0.00600;Thermoplastic
Lubrizol ESTANE GP80AB Ester Based Thermoplastic Polyurethane;1.20;0.0130;Thermoplastic
Lubrizol ESTANE GP85AB Ester Based Thermoplastic Polyurethane;1.20;0.0170;Thermoplastic
Lubrizol ESTANE GP85AE Ester Based Thermoplastic Polyurethane;1.23;0.0150;Thermoplastic
Lubrizol ESTANE GP92AT Ether Based Thermoplastic Polyurethane;1.14;0.0450;Thermoplastic
Lubrizol ESTANE GP95AB Ester Based Thermoplastic Polyurethane;1.22;0.0580;Thermoplastic
Lubrizol ESTANE GP95AE Ester Based Thermoplastic Polyurethane;1.24;0.0570;Thermoplastic
NYCOA NY-FLEX CT 180 Nylon-Based TPE;1.11;0.725 - 1.52;Thermoplastic
NYCOA NY-FLEX CT 176 Nylon-Based TPE;1.10;0.620 - 1.20;Thermoplastic
NYCOA NY-FLEX CT 172 Nylon-Based TPE;1.09;0.415 - 0.760;Thermoplastic
NYCOA NY-FLEX CT 164 Nylon-Based TPE;1.09;0.207 - 0.330;Thermoplastic
NYCOA NY-FLEX CT 155 Nylon-Based TPE;1.06;0.120 - 0.155;Thermoplastic
NYCOA NY-FLEX CT 145 Nylon-Based TPE;1.04;0.0800 - 0.100;Thermoplastic
Premix Thermoplastics PRESEAL TPE 5010;2.34;0.00350;Thermoplastic
Premix Thermoplastics PRESEAL TPE 5020;2.34 - 2.35;0.00240;Thermoplastic
Premix Thermoplastics PRESEAL TPE 6070;1.85;0.00250;Thermoplastic
Premix Thermoplastics PRESEAL TPE 6071;1.85;0.00400;Thermoplastic
Premix Thermoplastics PRESEAL TPE 6080;1.85;0.00250 - 0.00500;Thermoplastic
RTP Company RTP 1205 S-75D Ester-based Thermoplastic Polyurethane Elastomer (TPUR/TPU) Glass Fiber;1.44;3.10;Thermoplastic
RTP Company RTP 1203 S-90A Ester-based Thermoplastic Polyurethane Elastomer (TPUR/TPU) Glass Fiber;1.35;0.552;Thermoplastic
RTP Company RTP 1207 S-65D UV Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced - UV Stabilized;1.54;3.10;Thermoplastic
RTP Company RTP 1500-55D TFE 15 Polyether-Ester Block Copolymer (TEEE / COPE), PTFE Lubricated;1.29;0.276;Thermoplastic
RTP Company RTP 1205 S-80A Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber;1.42;1.03;Thermoplastic
RTP Company RTP 1207 S-65D Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber;1.54;2.76;Thermoplastic
RTP Company RTP 1201 S-55D Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced;1.28;0.621;Thermoplastic
RTP Company RTP 1201 S-90A Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber;1.27;0.345;Thermoplastic
RTP Company RTP 1201 T-70A Ether-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced;1.14;0.0689;Thermoplastic
RTP Company RTP 1203 T-70A Ether-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced;1.18;0.138;Thermoplastic
RTP Company RTP 1205 T-70A Ether-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced;1.27;0.0689;Thermoplastic
RTP Company RTP 1205 S-65D Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber;1.45;2.76;Thermoplastic
RTP Company RTP 1299 X 101066 Ether-based Thermoplastic Polyurethane Elastomer, Glass Bubbles;0.930;0.345;Thermoplastic
RTP Company RTP 1203 S-65D Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber Reinforced;1.36;1.86;Thermoplastic
RTP Company RTP 1500-40D Polyether-Ester Block Copolymer (TEEE / COPE);1.15;0.0689;Thermoplastic
RTP Company RTP 1201 S-65D Ester-based Thermoplastic Polyurethane Elastomer, Glass Fiber;1.29;0.758;Thermoplastic
Aaron Industries AAROPRENE ATPR 1000 50A Elastomeric Compound;1.00 - 1.10;0.00193;Thermoplastic
Aaron Industries AAROPRENE ATPR 1000 60A Elastomeric Compound;1.00 - 1.10;0.00207;Thermoplastic
Aaron Industries AAROPRENE ATPR 1000 70A Elastomeric Compound;1.00 - 1.10;0.00276;Thermoplastic
Aaron Industries AAROPRENE ATPR 1000 80A Elastomeric Compound;1.00 - 1.10;0.00310;Thermoplastic
Aaron Industries AAROPRENE ATPR ECATPR2040 Black Thermoplastic SEBS Rubber;1.03;0.00124 - 2.76;Thermoplastic
SABIC LNP™ THERMOCOMP™ YF003S TPE (Global);1.30;1.50;Thermoplastic
SABIC LNP™ LUBRICOMP™ YP003 TPE (Americas);1.26 - 1.27;0.200;Thermoplastic
SABIC LNP™ LUBRICOMP™ YP003 TPE (Europe);1.26;0.200;Thermoplastic
SABIC LNP™ LUBRICOMP™ YL003 TPE (Americas);1.27 - 1.28;0.230 - 0.240;Thermoplastic
SABIC LNP™ LUBRICOMP™ YL003 TPE (Europe);1.28;0.180;Thermoplastic
SABIC LNP™ STAT-LOY™ YX02589C TPE (Global);1.08 - 1.09;0.0300 - 0.0400;Thermoplastic
SABIC LNP™ LUBRICOMP™ YL003C TPE (Global);1.27;0.260 - 0.280;Thermoplastic
SABIC FLEX NORYL™ WCV072 PPE+TPE (Europe);1.03;1.71 - 1.75;Thermoplastic
SABIC FLEX NORYL™ WCV072 PPE+TPE (Asia);1.03;1.71 - 1.75;Thermoplastic
SABIC FLEX NORYL™ WCV072 PPE+TPE (Americas);1.03;1.71 - 1.75;Thermoplastic
SABIC FLEX NORYL™ WCV063 PPE+TPE (Asia);1.03;0.690 - 0.840;Thermoplastic
SABIC FLEX NORYL™ WCV063 PPE+TPE (Europe);1.03;0.690 - 0.840;Thermoplastic
SABIC FLEX NORYL™ WCV063 PPE+TPE (Americas);1.03;0.690 - 0.840;Thermoplastic
SABIC LNP™ THERMOCOMP™ YF006A TPE (Global);1.43;3.20;Thermoplastic
Seals Eastern 7202 Nitrile Rubber;1.19;0.00862;Thermoplastic
Seals Eastern 7168 Nitrile Rubber;1.28;0.0237;Thermoplastic
Seals Eastern 7157 Nitrile Rubber;1.29;0.0347;Thermoplastic
Seals Eastern 5400 Nitrile Rubber;1.13;0.00357;Thermoplastic
Seals Eastern 5401 Nitrile Rubber;1.25;0.00511;Thermoplastic
Seals Eastern 5403 Nitrile Rubber;1.22;0.0105;Thermoplastic
Seals Eastern 5483 Nitrile Rubber;1.32;0.00776;Thermoplastic
Seals Eastern 5484 Nitrile Rubber;1.30;0.0150;Thermoplastic
Seals Eastern 7345 Highly Saturated Nitrile Rubber;1.14;0.0103;Thermoplastic
Seals Eastern 7336 Highly Saturated Nitrile Rubber;1.18;0.0138;Thermoplastic
Seals Eastern 7344 Highly Saturated Nitrile Rubber;1.18;0.0308;Thermoplastic
BASF Elastollan C-85A Polyester Type Polyurethane Elastomer;1.19;0.0200;Thermoplastic
BASF Elastollan C-95A Polyester Type Polyurethane Elastomer;1.21;0.150;Thermoplastic
BASF Elastollan C-64D Polyester Type Polyurethane Elastomer;1.24;0.400;Thermoplastic
BASF Elastollan 1185A Polyether Type Polyurethane Elastomer;1.12;0.0250;Thermoplastic
BASF Elastollan 1195A Polyether Type Polyurethane Elastomer;1.14;0.0650;Thermoplastic
BASF Elastollan 1164D Polyether Type Polyurethane Elastomer;1.18;0.280;Thermoplastic
Teknor Apex Sarlink TPV 11044DB Thermoplastic Vulcanizate;0.960;0.173;Thermoplastic
Overview of materials for Nylon 612, Unreinforced;0.900 - 1.35;1.05 - 5.50;Thermoplastic
Overview of materials for Nylon 612, Impact Modified;1.00 - 1.11;0.500 - 1.10;Thermoplastic
Overview of materials for Nylon 612 with PTFE Filler;1.12 - 1.34;1.86 - 2.55;Thermoplastic
Overview of materials for Nylon 612, Carbon Fiber Filler;1.09 - 1.55;6.55 - 27.6;Thermoplastic
Overview of materials for Nylon 612, Glass Fiber Filler;1.12 - 1.70;2.65 - 17.9;Thermoplastic
Overview of materials for Nylon 612, Aramid Fiber Filled;1.09 - 1.22;3.10 - 4.14;Thermoplastic
Mitsubishi Chemical Advanced Materials Nylon 612 (ASTM Data);1.10;2.92;Thermoplastic
Akro-Plastic Akromid D3 GF 30 1 black (5392) Nylon 612, 30% Glass Fiber Filler;1.31;7.00 - 9.50;Thermoplastic
Akro-Plastic Akromid D3 GF 30 1 LT black (5391) Nylon 612, 30% Glass Fiber Filler;1.31;6.70 - 9.20;Thermoplastic
Arkema Rilsamid DECNO PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DESNO PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DESNO F PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DMVO PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DMVO F PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DZM 30 BLACK TL PA612-GF30;1.28;7.80;Thermoplastic
Bada BADAMID PA612 natural PA612, Dry;1.07;2.30;Thermoplastic
Bada BADAMID PA612 natural PA612, Conditioned;1.07;1.80;Thermoplastic
Bada BADAMID PA612 H UV natural S1 PA612, Dry;1.03;2.00;Thermoplastic
Bada BADAMID PA612 GF30 H natural PA612, 30% Glass Fiber Reinforced, Dry;1.30;8.30;Thermoplastic
Bada BADAMID PA612 GF30 H natural PA612, 30% Glass Fiber Reinforced, Conditioned;1.30;7.80;Thermoplastic
Bada BADAMID PA612 GF33 natural PA612, 33% Glass Fiber Reinforced, Dry;1.32;9.50;Thermoplastic
Bada BADAMID PA612 GF33 natural PA612, 33% Glass Fiber Reinforced, Conditioned;1.32;7.90;Thermoplastic
Bada BADAMID PA612 GF50 natural PA612, 50% Glass Fiber Reinforced, Dry;1.51;13.8;Thermoplastic
Bada BADAMID PA612 GF50 natural PA612, 50% Glass Fiber Reinforced, Conditioned;1.51;11.9;Thermoplastic
Bada BADAMID PA612 GM30 H natural PA612, 30% Glass Fiber Reinforced, Dry;1.26;4.90;Thermoplastic
Bada BADAMID PA612 GF30 TM-Z2 natural PA612, 30% Glass Fiber Reinforced, Dry;1.25;7.50;Thermoplastic
Bada BADAMID PA612 GF30 TM-Z2 natural PA612, 30% Glass Fiber Reinforced, Conditioned;1.25;6.50;Thermoplastic
DuPont Performance Polymers Zytel 151 NC010 PA612;1.06;1.70 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel 151L NC010 PA612;1.06;1.70 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel 153HSL NC010 PA612;1.06;1.60 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel 157HSL BK010 PA612;1.07;1.50 - 2.50;Thermoplastic
DuPont Performance Polymers Zytel 158 NC010 PA612;1.06;1.50 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel 158L NC010 PA612;1.06;1.50 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel 77G33L BK031 PA612-GF33;1.32;7.90 - 9.50;Thermoplastic
DuPont Performance Polymers Zytel 77G33L NC010 PA612-GF33;1.32;7.90 - 9.50;Thermoplastic
DuPont Performance Polymers Zytel 77G43L BK031 PA612-GF43;1.42;12.5;Thermoplastic
DuPont Performance Polymers Zytel 77G43L NC010 PA612-GF43;1.42;11.5 - 12.5;Thermoplastic
DuPont Performance Polymers Zytel FE3734 NC010 PA612;1.07;1.60 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel FE5382 BK276 PA612-GF33;1.32;8.00 - 10.0;Thermoplastic
DuPont Performance Polymers Zytel FG151L NC010 PA612;1.06;1.70 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel LC6159 BK554 PA612;1.06;2.40;Thermoplastic
DuPont Performance Polymers Zytel LC6200 BK385 PA612-HI;1.00;0.720 - 1.08;Thermoplastic
DuPont Performance Polymers Zytel LC6210 BK010 PA612-HI;1.01;0.750 - 1.10;Thermoplastic
DuPont Performance Polymers Zytel SC315 NC010 PA612;1.06;1.70 - 2.40;Thermoplastic
DuPont Performance Polymers Zytel (PA612) LC7601 BK010 PA-IP;1.03;0.500;Thermoplastic
Ensinger Tecamid 6/12 Nylon (PA612);1.06;2.07;Thermoplastic
Evonik VESTAMID DX9303 Nylon 612;1.05;0.900;Thermoplastic
Evonik VESTAMID DX9313 Nylon 612;1.05;0.890;Thermoplastic
Evonik VESTAMID EX9350 Nylon 612 Elastomer;1.05;0.640;Thermoplastic
Evonik VESTAMID DX9304 PA 612 Dry;1.04;1.80;Thermoplastic
Evonik VESTAMID DX9305 PA 612 Dry;1.06;2.25;Thermoplastic
Evonik VESTAMID DX9325 PA 612 Dry, 40% Glass Filled;1.37;9.40;Thermoplastic
Global EPP PA 612 Copolymer Cast Polyamide 612;1.14;3.70;Thermoplastic
EMS-Grivory Grivory 2D 20 nat PA612;1.06;1.60 - 2.30;Thermoplastic
EMS-Grivory Grivory 2D 25 W 20 HL X black 9992 PA612-I;1.04;0.380 - 0.550;Thermoplastic
EMS-Grivory Grivory 2D 25 W 20 X black PA612-I;1.04;0.400 - 0.600;Thermoplastic
EMS-Grivory Grivory 2D 25 W 20 X nat PA612-I;1.04;0.400 - 0.600;Thermoplastic
EMS-Grivory Grivory XE 4071 black 9992 PA612;1.05;1.20 - 2.00;Thermoplastic
EMS-Grivory Grivory XE 4071 nat PA612-I;1.05;1.20 - 2.00;Thermoplastic
EMS-Grivory Grivory XE 4106 black 9992 PA612-GF30;1.30;7.50 - 9.50;Thermoplastic
EMS-Grivory Grivory XE 4106 nat PA612-GF30;1.30;7.50 - 9.50;Thermoplastic
EMS-Grivory Grivory XE 4107 black 9992 PA612-GF40;1.40;9.50 - 12.5;Thermoplastic
EMS-Grivory Grivory XE 4107 nat PA612-GF40;1.40;9.50 - 12.5;Thermoplastic
EMS-Grivory Grivory XE 4108 black 9992 PA612-GF50;1.52;12.5 - 15.5;Thermoplastic
EMS-Grivory Grivory XE 4108 nat PA612-GF50;1.52;12.5 - 15.5;Thermoplastic
EMS-Grivory Grivory XE 4155 black 9992 PA612-I;1.02;0.950 - 1.50;Thermoplastic
EMS-Grivory Grivory XE 4158 nat PA612;0.980;0.750 - 1.00;Thermoplastic
EMS-Grivory Grivory XE 4188 black 9992 PA612;1.04;1.30 - 1.80;Thermoplastic
EMS-Grivory Grivory XE 4188 nat PA612;1.04;1.30 - 1.80;Thermoplastic
EMS-Grivory Grivory XE 4208 black 9992 PA612-I;1.03;0.640 - 0.920;Thermoplastic
Avient Edgetek NL-20GF/000 BLACK Polyamide 612 (Nylon 612);1.20;6.21;Thermoplastic
Avient Edgetek NL-10GF/000 BLACK Polyamide 612 (Nylon 612);1.13;4.14;Thermoplastic
Avient LubriOne™ NL-30CF/15T Black Polyamide 612 (Nylon 612);1.33;19.3;Thermoplastic
Avient LubriOne™ NL-30GF/15T Black Polyamide 612 (Nylon 612);1.43;8.45;Thermoplastic
Evonik Vestamid X7099 nf (dry properties) Nylon 612;1.23;5.50;Thermoplastic
Evonik Vestamid D16 Nylon 612 (Conditioned);1.06;1.70;Thermoplastic
Evonik Vestamid D16 Nylon 612 (Dry as Molded);1.06;2.00;Thermoplastic
Evonik Vestamid D18 Nylon 612 (Conditioned);1.06;1.70;Thermoplastic
Evonik Vestamid D18 Nylon 612 (Dry as Molded);1.06;2.10;Thermoplastic
Evonik Vestamid D22 Nylon 612 (Conditioned);1.06;1.70;Thermoplastic
Evonik Vestamid D22 Nylon 612 (Dry as Molded);1.06;2.10;Thermoplastic
Evonik Vestamid DX9300 Nylon 612 (Conditioned);1.06;1.70;Thermoplastic
Evonik Vestamid DX9300 Nylon 612 (Dry as Molded);1.06;2.10;Thermoplastic
Evonik Vestamid DX9302 Black Nylon 612 (Dry as Molded);1.02;1.05;Thermoplastic
